year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1981,-39,WASHINGTON,OTHER (COMBINED) COUNTIES,14.150500000000001,,12.7,,,,28.314,,,,,,,,,,,,,,,,15.239,,,12.7,,,47.19,,,,,,,,849.1595940450503,,,3.585667541296212,,,,1568.7467429061428,,,,,,,,,,,,,2.5187890000000004,,,1.143,,,,4.0104239999999995,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1421,MISSISSIPPI,CARROLL,,,96.52,3134.88,,,,,,,30.48,37.0401594,,,,,332.084,,101.6,,,,,,,165.1,3265.5,,,,,40.64,38.27483138,,,381.08000000000004,,,,54.46799741302342,11484.221592555004,,,,,,,1364.488708422541,16453.870011525207,,,,,6855.800054686683,,,,,,2.08026,155.08948,,,,,,,2.0015199999999997,0.048646076011999995,,,,,4.208212,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1422,MISSISSIPPI,CHICKASAW,,,20.32,,,,,,,,20.32,92.60039850000001,,,,,402.856,,21.59,,,,,,,25.4,,,,,,30.48,93.83507048000001,,,424.632,,,,12.635209431234271,,,,,,,,929.8737864805466,45248.14253169431,,,,,8056.041350485345,,,,,,2.2809199999999996,,,,,,,,1.94818,0.053955165526,,,,,4.240876,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1423,MISSISSIPPI,CHOCTAW,,,38.1,261.24,,,,,,,,19.13741569,,,,,76.21600000000001,,40.64,,,,,,,50.8,359.205,,,,,,19.75475168,,,87.104,,,,24.382539280814242,588.9344406438464,,,,,,,,7055.967923275725,,,,,1401.642329560795,,,,,,2.34188,93.41507,,,,,,,,0.040373773746,,,,,3.7563600000000004,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1424,MISSISSIPPI,CLAIBORNE,,,35.559999999999995,,,,,,,,20.32,35.188151430000005,,,,,152.43200000000002,,36.83,,,,,,,50.8,,,,,,38.1,37.0401594,,,168.764,,,,25.06552357439447,,,,,,,,919.7664627144536,15943.800041167924,,,,,2841.387557400912,,,,,,2.6162,,,,,,,,1.7729199999999998,0.049139944803999996,,,,,3.86524,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1425,MISSISSIPPI,CLARKE,,,40.64,,,,,,,,,7.037630286,,,,,195.984,,41.91,,,,,,,66.03999999999999,,,,,,,7.654966276,,,212.316,,,,20.079738231258787,,,,,,,,,2969.9235370803,,,,,3576.229167073562,,,,,,1.8389600000000002,,,,,,,,,0.045065527269999996,,,,,3.8216880000000004,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1426,MISSISSIPPI,CLAY,,,30.48,,,,,,,,17.779999999999998,65.43761494,,,,,419.18800000000005,,31.75,,,,,,,38.1,,,,,,25.4,67.28962291,,,435.52000000000004,,,,23.665405772554998,,,,,,,,795.9517465798157,31975.354055730644,,,,,8717.39879919073,,,,,,2.87528,,,,,,,,1.9430999999999998,0.053584763932,,,,,4.442304,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1427,MISSISSIPPI,COAHOMA,,,,17416.0,,,,,875.4286999999999,,,154.3339975,,,,,2177.6,,,,,,,,,,17851.4,,,884.5005,,,157.42067744999997,,,2357.252,,,,,74205.73952112466,,,,,39492.12459467125,,,86382.81756050732,,,,,44743.68912229023,,,,,,,180.64746,,,,,224.31839859999997,,,0.061610131802,,,,,4.306204,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1428,MISSISSIPPI,COPIAH,,,55.879999999999995,522.48,,,,,,,22.86,23.45876762,,,,,27.220000000000002,,58.419999999999995,,,,,,,76.2,555.135,,,,,40.64,24.6934396,,,32.664,,,,47.29666233043098,1089.528715191116,,,,,,,1023.3665313169059,10420.78434063263,,,,,517.1107623622349,,,,,,3.12928,88.12496,,,,,,,1.7856199999999998,0.04815220722,,,,,3.794468,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1429,MISSISSIPPI,COVINGTON,,,17.779999999999998,,,,,,,,,21.483292452,,,,,277.644,,19.05,,,,,,,25.4,,,,,,,22.22409564,,,299.42,,,,11.5424345615059,,,,,,,,,8827.501261183274,,,,,5372.508657384484,,,,,,2.37236,,,,,,,,,0.04494206007199999,,,,,4.061224,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1430,MISSISSIPPI,DE SOTO,,,38.1,3156.65,,,,,,,50.8,89.51371855000001,,,,,1186.7920000000001,,40.64,,,,,,,76.2,3265.5,,,,,76.2,90.13105454,,,1328.336,,,,39.783835101048446,12132.049477263237,,,,,,,2370.1674231487846,47716.22303342309,,,,,24919.29547467697,,,,,,3.8226999999999998,162.81783,,,,,,,1.98628,0.05901732064399999,,,,,4.32798,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1431,MISSISSIPPI,FORREST,,,17.779999999999998,,,,,,,,,11.605916612,,,,,130.656,,19.05,,,,,,,30.48,,,,,,,12.3467198,,,146.988,,,,11.474136132147876,,,,,,,,,5542.211882215407,,,,,2449.472032242166,,,,,,2.3571199999999997,,,,,,,,,0.051485821566,,,,,3.854352,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1432,MISSISSIPPI,FRANKLIN,,,15.24,,,,,,,,,12.3467198,,,,,119.768,,16.509999999999998,,,,,,,25.4,,,,,,,12.96405579,,,136.1,,,,8.605602099110907,,,,,,,,,5731.431387347947,,,,,2286.1738967593546,,,,,,2.05232,,,,,,,,,0.050374616784,,,,,3.908792000000001,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1433,MISSISSIPPI,GEORGE,,,40.64,,,,,,,,,20.98942366,,,,,32.664,,41.91,,,,,,,81.28,,,,,,,21.977161243999998,,,54.440000000000005,,,,48.730929346949466,,,,,,,,,10442.72283398133,,,,,585.1516521467396,,,,,,4.4627799999999995,,,,,,,,,0.054078632724,,,,,3.119412,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1434,MISSISSIPPI,GREENE,,,40.64,,,,,,,,,7.40803188,,,,,,,41.91,,,,,,,96.52,,,,,,,8.395769464,,,,,,,34.388259181764624,,,,,,,,,3290.774002305041,,,,,,,,,,,3.14706,,,,,,,,,0.046423666448,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1435,MISSISSIPPI,GRENADA,,,17.779999999999998,2721.25,,,,,,,15.24,34.57081544,,,,,179.65200000000002,,19.05,,,,,,,30.48,2786.56,,,,,25.4,35.558553024,,,190.54000000000002,,,,10.039869115629394,9364.05760623716,,,,,,,682.2443542112705,16892.63987849921,,,,,3521.7964552459584,,,,,,2.06248,145.98962,,,,,,,1.8288,0.053584763932,,,,,4.148328,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1436,MISSISSIPPI,HANCOCK,,,17.779999999999998,,,,,,,,,12.96405579,,,,,,,19.05,,,,,,,27.939999999999998,,,,,,,13.58139178,,,,,,,8.776348172505966,,,,,,,,,7025.80249492126,,,,,,,,,,,1.8034,,,,,,,,,0.058893853446000004,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1437,MISSISSIPPI,HARRISON,,,15.24,,,,,,,,,8.02536787,,,,,,,16.509999999999998,,,,,,,25.4,,,,,,,8.64270386,,,,,,,6.829842935802308,,,,,,,,,3315.454807322329,,,,,,,,,,,1.6281399999999997,,,,,,,,,0.04432472408200001,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1438,MISSISSIPPI,HINDS,,,48.26,3511.501,,,,,,,78.74,76.54966276,,,,,359.30400000000003,,49.53,,,,,,,101.6,3635.59,,,,,101.6,77.78433474,,,386.524,,,,34.04676703497451,11660.901924748161,,,,,,,3524.929163424898,34344.711337390276,,,,,7220.499223931629,,,,,,2.6314399999999996,140.61243,,,,,,,2.0294600000000003,0.049510346398000005,,,,,4.224544,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1439,MISSISSIPPI,HOLMES,,,40.64,13497.4,,,,,,,,92.60039850000001,,,,,370.192,,43.18,,,,,,,50.8,13715.1,,,,,,98.7737584,,,419.18800000000005,,,,26.363193732196912,47703.689692151565,,,,,,,,38460.921151940165,,,,,7402.848808554101,,,,,,2.3799799999999998,149.92999,,,,,,,,0.044695125676,,,,,4.099332,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1440,MISSISSIPPI,HUMPHREYS,,,,15064.84,,,,,517.0926,,,101.86043835,,,,,511.73600000000005,,,,,,,,,,15239.0,,,521.6284999999999,,,103.09511033000001,,,544.4,,,,,50059.427454726945,,,,,23845.331188768687,,,37555.95830130629,,,,,10105.432950794624,,,,,,,141.13491,,,,,229.33510399999997,,,0.040744175339999994,,,,,4.170104,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1441,MISSISSIPPI,ISSAQUENA,,,,2982.4900000000002,,,,,154.2206,,,98.7737584,,,,,707.72,,,,,,,,,,3047.8,,,158.7565,,,100.00843038000001,,,783.936,,,,,13722.172467001621,,,,,6957.16184569338,,,43876.98669740054,,,,,14506.317702056383,,,,,,,195.03743,,,,,223.9419189,,,0.049139944803999996,,,,,4.24632,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1442,MISSISSIPPI,ITAWAMBA,,,91.44,761.95,,,,,,,,33.33614346,,,,,136.1,,93.97999999999999,,,,,,,114.3,805.49,,,,,,33.95347945,,,152.43200000000002,,,,56.75599479651718,2061.2705422534627,,,,,,,,15845.07682109877,,,,,2667.2028795525807,,,,,,2.3139399999999997,114.37958,,,,,,,,0.052350091952,,,,,4.039448,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1443,MISSISSIPPI,JACKSON,,,30.48,,,,,,,,,8.64270386,,,,,,,31.75,,,,,,,50.8,,,,,,,9.630441444,,,,,,,17.211204198221818,,,,,,,,,4683.868329947508,,,,,,,,,,,2.09042,,,,,,,,,0.057165312674,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1444,MISSISSIPPI,JASPER,,,30.48,,,,,,,,,4.691753524,,,,,59.884,,31.75,,,,,,,43.18,,,,,,,4.9386879200000005,,,81.66,,,,17.211204198221818,,,,,,,,,1875.7411813138733,,,,,1088.6542365520736,,,,,,2.09042,,,,,,,,,0.043336986498,,,,,3.4351640000000003,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1445,MISSISSIPPI,JEFFERSON,,,15.24,,,,,,,,,37.0401594,,,,,261.312,,16.509999999999998,,,,,,,25.4,,,,,,,38.89216737,,,277.644,,,,7.171335082592424,,,,,,,,,19168.75856342686,,,,,5459.600996308649,,,,,,1.70942,,,,,,,,,0.05617757509,,,,,4.415084,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,1446,MISSISSIPPI,JEFFERSON DAVIS,,,20.32,,,,,,,,17.779999999999998,16.050735739999997,,,,,250.424,,21.59,,,,,,,30.48,,,,,,30.48,17.038473323999998,,,277.644,,,,11.474136132147876,,,,,,,,795.9517465798157,7843.011372160348,,,,,4681.213217173917,,,,,,2.0701,,,,,,,,1.8110199999999999,0.052720493546,,,,,3.870684,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
