year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1985,-40,COLORADO,OTHER (COMBINED) COUNTIES,,,3251.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.2716131577209,,,,,,,,,,,,,,,,,,,,2.1209,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1393,MINNESOTA,ROCK,4.354,,3063.24,,,28800.0,121.968,,,7.62,,101.24310236000001,,,,,27.220000000000002,,2875.2799999999997,198.924,,,4.354,,,3121.66,,,222.156,,7.62,,102.230839944,,,27.220000000000002,256.8949343260121,,,4291.075271888036,,,101800.0,9954.453628608975,,,366.8082368082368,,66991.65637225274,,,,,658.6340490984575,,,2.56886,,,5.97916,,,10.08,1.8977639999999998,,,1.6764,,0.04197884732,,,,,7.643376000000001,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1394,MINNESOTA,ROSEAU,1166.872,,109.22,,485.14,123800.0,139.392,,,45.72,,1.6050735740000002,,,15.60384,,8029.900000000001,,53.339999999999996,259.908,,,1813.441,,,149.85999999999999,,665.48,261.36,,76.2,,1.6050735740000002,,21.319200000000002,9978.852,63013.279484170285,,,25.80930978904023,,8732.52,312000.0,8877.66381810689,,,1934.079794079794,,281.13428248040066,,,6254.437982466997,,172031.4033448942,,,1.9309990000000001,,,1.96342,,0.78994,7.390000000000001,1.4069880000000001,,,1.1785599999999998,,0.011112047819999998,,,1.18507536,,7.82575,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1395,MINNESOTA,ST. LOUIS,17.416,,15.24,,,142000.0,72.6,,,2.54,,,,,0.36288000000000004,,32.664,,7.62,116.16,,,17.416,,,15.24,,,135.036,,2.54,,,,0.4536,32.664,557.3313829445685,,,7.631785152673186,,,201200.0,3847.7679369843636,,,100.03861003861003,,,,,90.74266205973154,,538.8824038078287,,,1.39328,,,3.48742,,,4.57,1.247268,,,1.3716,,,,,0.48988800000000005,,3.5930400000000002,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1396,MINNESOTA,SCOTT,4.354,,1209.04,,,45400.0,120.516,,,35.559999999999995,,41.97884732,,,,,430.076,,1102.36,161.172,,,4.354,,,1234.44,,,196.02,,43.18,,42.966584904,,,440.964,239.47832860899433,,,1762.7342306724333,,,168600.0,9249.273345100815,,,1556.156156156156,,26143.085413562047,,,,,9008.589679817744,,,2.3947000000000003,,,6.30682,,,11.3,1.93116,,,1.38938,,0.039509503359999996,,,,,6.715174,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1397,MINNESOTA,SHERBURNE,4.354,,1026.1599999999999,,,34400.0,49.368,,,281.94,,16.050735739999997,,,0.27216,,239.536,,944.88,55.176,,,4.354,,,1051.56,,,66.792,,375.91999999999996,,16.421137333999997,,0.27216,250.424,230.77002575048544,,,1424.5767685439866,,,76000.0,2899.724734259699,,,9870.476190476189,,10620.62844925958,,,176.9481910164765,,3908.2582417577887,,,2.30762,,,5.92836,,,6.48,1.600104,,,1.0668,,0.04197884732,,,1.297296,,5.2752360000000005,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1398,MINNESOTA,SIBLEY,4.354,,3406.14,,,42400.0,143.748,,,7.62,,148.77797359,700.0,,,,827.488,,3312.16,206.184,,,4.354,,,3479.7999999999997,,,229.416,,10.16,,150.259579966,700.0,,849.264,261.24908575526655,,,5986.302893891823,,,170200.0,10848.364734881769,,,355.6928356928357,,104235.9416581178,13939.41041951776,,,,21062.68142964034,16.1,,2.6124,,,7.17804,,,10.56,1.8469440000000001,,,1.4223999999999999,,0.04444819128,21.9,,,,10.890722,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1399,MINNESOTA,STEARNS,63.133,,5608.32,,,260400.0,1286.472,,,109.22,,32.965741866,,,,,538.956,,4193.54,1452.0,,,69.664,,,5745.48,,,1624.788,,121.92,,33.95347945,,,587.952,3598.706156278797,,,5833.354981445751,,,868600.0,91255.01038078427,,,4142.339482339481,,19246.88549288897,,,,,10295.919866692,,,2.3663990000000004,,,5.336539999999999,,,9.55,1.9224480000000002,,,1.2522199999999999,,0.037040159399999995,,,,,6.100002,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1400,MINNESOTA,STEELE,4.354,,3332.48,,,23800.0,117.612,,,5.08,,90.995324926,,,0.09072000000000001,,228.648,,3149.6,172.788,,,4.354,,,3383.2799999999997,,,180.048,,10.16,,91.98306251,,0.09072000000000001,234.092,261.24908575526655,,,4957.330115716404,,,83600.0,8560.186387564832,,,274.1798941798942,,56668.982205280074,,,65.78842999330537,,6050.179715478805,,,2.6124,,,6.22554,,,9.28,1.759824,,,1.4097,,0.039509503359999996,,,1.446984,,8.419146000000001,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1401,MINNESOTA,STEVENS,413.63,45.358999999999995,2491.74,,,14600.0,140.844,,,55.879999999999995,,107.663396656,600.0,,1.3608,,3222.848,,2354.58,171.336,,,448.46200000000005,49.89489999999999,,2557.7799999999997,,,171.336,,68.58,,111.243945398,600.0,1.8144,3299.0640000000003,28127.818232983696,532.5942458587621,,3123.481523394062,,,60400.0,11385.29661049898,,,2445.3882453882457,,60763.45072961002,12481.69429721525,,775.8497606107045,,83543.10236002582,15.9,,2.845339,74.706273,,5.224779999999999,,,10.76,2.118468,,,1.3817599999999999,,0.035805487420000004,22.8,,1.1117736,,10.67024,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1402,MINNESOTA,SWIFT,43.54,99.78979999999999,3314.7,,,26400.0,193.11599999999999,,,99.06,,126.18347635599999,4200.0,,0.7257600000000001,,2912.54,,3291.8399999999997,281.688,,,45.717000000000006,108.8616,,3449.3199999999997,,,286.044,,124.46,,128.035484326,4300.0,0.7257600000000001,3005.088,2830.198429015388,1255.6526591107236,,4585.280589523587,,,81200.0,13095.578252451345,,,4624.006864006864,,71215.87918080439,74525.73675271588,,399.2677130628187,,67945.45056092142,16.2,,2.7626130000000004,80.194712,,5.54482,,,8.77,1.642212,,,1.4605,,0.035805487420000004,19.5,,1.097712,,8.753952000000002,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1403,MINNESOTA,TODD,41.363,27.2154,3185.16,,,187400.0,580.8,,,35.559999999999995,,8.519236661999999,,,0.36288000000000004,,201.428,,2306.3199999999997,707.124,,,47.894000000000005,27.2154,,3388.3599999999997,,,781.176,,43.18,,9.383507048,,0.36288000000000004,234.092,2026.857490317943,310.3860505666957,,2520.292976872783,,,532000.0,37219.47388474608,,,1296.7967967967968,,3150.1456780496173,,,235.930921355302,,4150.483160641105,,,1.987601,73.345503,,4.244339999999999,,,8.309999999999999,1.687224,,,1.15824,,0.02345876762,,,1.297296,,6.298708,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1404,MINNESOTA,TRAVERSE,853.384,36.2872,822.9599999999999,,25.4,13800.0,76.956,,,96.52,,106.79912627,4900.0,,0.54432,,6255.156,,787.4,88.572,,,853.384,45.358999999999995,,845.8199999999999,,25.4,88.572,,129.54,,108.280732646,4900.0,0.54432,6304.152,60592.37128950482,409.1452484742808,,1067.790812656515,,457.2,56600.0,6560.224878113264,,,6335.778635778634,,68589.5563538721,94113.79714615588,,351.6278154814597,,163346.68743302158,15.9,,3.09134,71.03219399999999,,5.47624,,0.9144,10.37,2.30142,,,1.9939,,0.040744175339999994,21.1,,2.01679632,,10.67024,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1405,MINNESOTA,WABASHA,13.062000000000001,,1917.6999999999998,,,113600.0,280.236,,,7.62,,19.878218878000002,,,0.09072000000000001,,38.108000000000004,,1684.02,300.564,,,13.062000000000001,,,1950.72,,,331.056,,10.16,,20.37208767,,0.09072000000000001,38.108000000000004,809.8721658413263,,,2733.844201417584,,,392600.0,20442.913073567488,,,389.039039039039,,12379.5198575985,,,58.9827303388255,,805.6019774096834,,,2.6994800000000003,,,6.33984,,,11.41,2.02554,,,1.5570199999999998,,0.039509503359999996,,,1.297296,,6.875772,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1406,MINNESOTA,WADENA,21.77,49.89489999999999,855.98,,,109800.0,166.98,,,15.24,,2.345876762,,,0.18144000000000002,,130.656,,561.34,188.76,,,23.947000000000003,54.4308,,927.0999999999999,,,214.896,,20.32,,2.4693439600000002,,0.18144000000000002,146.988,1044.9963430210662,490.26887532693985,,515.0067380753915,,,273800.0,9101.507352083543,,,622.4624624624624,,913.085703782498,,,122.50259378063755,,2593.711771862934,,,1.994132,62.41398399999999,,3.5712399999999995,,,7.46,1.4795880000000001,,,1.2446,,0.024693439600000002,,,1.3471920000000002,,5.860466000000001,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1407,MINNESOTA,WASECA,2.177,,3213.1,,,17200.0,26.136,,,5.08,,86.797440194,,,,,87.104,,3134.3599999999997,56.628,,,2.177,,,3276.6,,,59.532,,10.16,,87.785177778,,,87.104,137.15577002151494,,,5443.3013802791265,,,72600.0,2222.342013794391,,,266.76962676962677,,60811.50787191436,,,,,2416.80593222905,,,2.74302,,,6.918959999999999,,,12.3,1.784508,,,1.3716,,0.04444819128,,,,,8.792060000000001,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1408,MINNESOTA,WASHINGTON,6.531000000000001,,1239.52,,,43200.0,49.368,,,12.7,,24.816906798,,,,,97.992,,1280.1599999999999,65.34,,,6.531000000000001,,,1323.34,,,68.244,,12.7,,25.063841194000002,,,114.324,313.49890290631987,,,1935.4207147179202,,,136200.0,2864.6120230476745,,,555.7700557700557,,14972.202684917747,,,,,2082.045651075702,,,2.08992,,,6.11886,,,9.05,1.47378,,,1.524,,0.03827483138,,,,,6.470194,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1409,MINNESOTA,WATONWAN,2.177,,2743.2,,,10000.0,21.78,,,5.08,,115.81223172400001,,,,,48.996,,2672.08,76.956,,,2.177,,,2786.38,,,79.86,,7.62,,117.046903704,,,54.440000000000005,139.33284573614213,,,4985.741170443856,,,32800.0,1979.4790945778873,,,274.1798941798942,,87901.31898887194,,,,,1271.0004170618993,,,2.78656,,,7.45744,,,9.36,1.67706,,,1.56718,,0.04815220722,,,,,8.00268,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1410,MINNESOTA,WILKIN,1761.193,27.2154,1099.82,,2.54,22200.0,49.368,,,38.1,,101.98390554800001,23700.0,,1.54224,,6135.388,,1076.96,76.956,,,1852.6270000000002,27.2154,,1176.02,,2.54,78.408,,45.72,,104.082847914,23800.0,1.54224,6298.7080000000005,123287.79771933952,222.20819529206628,,1190.9400730746506,,60.96,52400.0,3803.8770479693326,,,2500.965250965251,,57558.03933791041,415266.8803409278,,846.1753237069967,,171778.29191280264,16.0,,2.9716050000000003,52.389644999999994,,4.50596,,1.2191999999999998,6.91,1.816452,,,2.0955,,0.035805487420000004,19.2,,1.79475912,,10.455202000000002,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1411,MINNESOTA,WINONA,8.708,,2082.7999999999997,,,128600.0,246.84,,,2.54,,9.753908642,,,,,32.664,,1828.8,268.62,,,10.885,,,2131.06,,,397.848,,5.08,,10.124310236000001,,,32.664,539.914777227551,,,3136.108658828485,,,444200.0,16751.68930740341,,,107.44887744887743,,5884.597075166678,,,,,685.8503321190548,,,2.429532,,,6.72084,,,9.83,1.871628,,,1.1049,,0.03827483138,,,,,6.85944,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1412,MINNESOTA,WRIGHT,4.354,,3012.44,,,103000.0,259.908,,,48.26,,60.745861416000004,,,0.18144000000000002,,190.54000000000002,,2717.7999999999997,307.824,,,4.354,,,3075.94,,,336.864,,60.96,,61.980533396000006,,0.18144000000000002,239.536,261.24908575526655,,,4138.162049374474,,,347800.0,18567.309082991844,,,1900.7335907335905,,39012.78812266483,,,108.89119447167784,,3646.981924760053,,,2.6124,,,5.98424,,,9.12,1.900668,,,1.22936,,0.040744175339999994,,,1.1975040000000001,,5.697146000000001,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1413,MINNESOTA,YELLOW MEDICINE,10.885,77.1103,3825.24,,,26000.0,65.34,,,22.86,,199.646459166,1300.0,,,,2945.204,,3721.1,120.516,,,15.239,81.6462,,3896.3599999999997,,,123.42,,27.939999999999998,,202.239270324,1300.0,,3081.304,816.403392985208,966.429293809939,,6008.261621172015,,,96400.0,5641.442268065287,,,1333.8481338481338,,135989.6984357118,28152.142611967247,,,,84688.90787519296,15.9,,2.799622,79.922558,,6.316979999999999,,,11.21,1.9239,,,1.8465799999999999,,0.043213519299999996,23.8,,,,11.508616,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,1414,MISSISSIPPI,ADAMS,,,55.879999999999995,581.259,,,,,,,50.8,29.63212752,,,,,54.440000000000005,,57.912,,,,,,,66.03999999999999,587.79,,,,,55.879999999999995,30.8667995,,,81.66,,,,61.05428122138549,1718.9231510972695,,,,,,,2785.878365689701,14417.1426913026,,,,,870.9210566591172,,,,,,3.9928799999999995,128.70424,,,,,,,2.667,0.06049892702,,,,,2.901652,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
