year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_SOYBEANS","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1973,-30,MISSOURI,OTHER (COMBINED) COUNTIES,34.28775,,,97.965,,,,,,,,,,,,,,,,,,,,47.894000000000005,,,119.735,,,,,,,,,,1114.8511169362364,,,113.69428307905665,,,,,,,,,,,,,,4.911312000000001,,,48.87365,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1972,NORTH CAROLINA,PASQUOTANK,16.980600000000003,,411.47999999999996,,,150.0,,0.038556,,,33.019999999999996,37.287093796,,,,,206.872,,,,,,,20.246100000000002,,,,,,,,36.83,37.534028192,,,299.42,1036.4631477766573,,793.40583352479,,,210.0,,120.09691765414674,,,1703.558039003507,26322.652393430624,,,,,4586.509780227423,1.32797,,2.7178,,,1.4,,1.397088,,,1.3208,0.039509503359999996,,,,,2.39536,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1973,NORTH CAROLINA,PENDER,,,361.95,,,150.0,,0.449064,,,3.048,21.112890858,,,,1.1975040000000001,7.6216,,,,,,,,,,,,,,,3.556,21.483292452,,,10.888,,,489.4119076964803,,,270.0,,819.1343200303825,,,116.51932581314787,11648.999894608272,,,,2408.694677323339,134.57423906056513,,,1.905,,,1.8,,0.818748,,,0.9652,0.0308667995,,,,0.902664,1.9054,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1974,NORTH CAROLINA,PERQUIMANS,4.7894000000000005,,472.44,,,100.0,,1.5240960000000001,,,4.318,39.015634568,,,,,81.66,,,,,,,5.660200000000001,,,,,,,,4.572,39.262568963999996,,,141.544,253.67217797474913,,953.6435956330855,,,130.0,,4636.107729595573,,,197.400419653077,28420.834830588134,,,,,1647.8478252314098,1.15381,,2.8447999999999998,,,1.3,,1.365336,,,1.1683999999999999,0.040744175339999994,,,,,2.1776,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1975,NORTH CAROLINA,PERSON,6.0956,,241.29999999999998,,,2300.0,,,,,24.637999999999998,1.049471183,,,,3.705912,283.088,,,,,,,7.184100000000001,,,,,,,,29.209999999999997,1.2346719800000001,,,332.084,262.3819523258135,,265.5368629223186,,,3570.0,,,,,1337.0655825413282,555.8821002339386,,,,7056.948287739319,5135.792388637894,0.93611,,1.5493999999999999,,,1.55,,,,,1.397,0.029632127520000003,,,,0.855036,1.95984,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1976,NORTH CAROLINA,PITT,1.0885,,1562.1,84.903,,1000.0,,3.03912,,,2.794,57.041845476,,,,9.02664,38.108000000000004,,,,,,,1.5239,,,100.142,,,,,3.556,58.153050258,,,65.328,50.08120251862,,2449.8064715471155,119.37899723300947,,1300.0,,6833.6062915573275,,,128.1459830526377,30219.27691958029,,,,20700.564989015533,692.0960865971921,1.00142,,2.2098,60.91246,,1.3,,1.00926,,,1.1683999999999999,0.029632127520000003,,,,1.0296720000000001,1.95984,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1977,NORTH CAROLINA,POLK,0.6531,,29.209999999999997,,,1900.0,,0.002268,,,1.524,1.419872777,,,,,16.332,,,,,,,0.8708,,,,,,,,4.318,1.5803801344,,,19.054000000000002,27.435789205852696,,23.715188792027767,,,2850.0,,2.1544103548644644,,,76.58428572968289,658.0663098357655,,,,,271.8948911631826,0.91434,,1.143,,,1.5,,0.42638400000000004,,,1.2953999999999999,0.025928111580000003,,,,,1.7965200000000001,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1978,NORTH CAROLINA,RANDOLPH,35.920500000000004,,450.84999999999997,,,6500.0,,,,,32.257999999999996,7.963634270999999,,,,1.047816,370.192,,,,,,,42.4515,,,0.2177,,,,,88.89999999999999,9.136572652000002,,,435.52000000000004,1508.9684063218983,,585.0967427840055,,,11050.0,,,,,1756.6362568359605,4400.7332935186805,,,,1850.867575077382,6344.214127140926,0.91434,,1.8288,,,1.7,,,,,1.397,0.0308667995,,,,0.7938000000000001,1.8509600000000002,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1979,NORTH CAROLINA,RICHMOND,3.4832,,74.92999999999999,361.382,,1800.0,,0.127008,,,5.842,6.2844803782000005,,,,0.63504,81.66,,,,,,,4.1363,,,374.444,,,,,7.62,6.543761494000001,,,95.27000000000001,128.90466039575233,,64.78183810949669,627.5924425963927,,2700.0,,170.74848025255596,,,284.3475955310008,2496.019626540626,,,,1147.2812135757026,1153.4934776619868,0.80549,,1.2191999999999998,76.15146,,1.5,,0.603288,,,1.2446,0.02222409564,,,,0.811944,1.5243200000000001,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1980,NORTH CAROLINA,ROBESON,6.7487,,1531.62,5812.59,,1800.0,,0.208656,,,15.24,130.87522988,,,,7.938000000000001,108.88000000000001,,,,,,,8.0549,,,5943.21,,,,,35.559999999999995,133.34457384,,,152.43200000000002,290.68871896677257,,2250.196002177924,15984.84772949997,,3960.0,,520.72556662256,,,599.0256012519751,66433.36080246777,,,,17723.959235535465,1867.5608685955979,0.93611,,2.0827999999999998,121.17182000000001,,2.2,,1.120392,,,1.016,0.028397455540000005,,,,1.002456,1.8509600000000002,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1981,NORTH CAROLINA,ROCKINGHAM,9.3611,,163.82999999999998,,,5600.0,,,,,8.128,4.8646076011999995,,,,4.89888,310.308,,,,,,,11.1027,,,,,,,,17.779999999999998,5.741224707000001,,,337.528,458.3518752247613,,183.1288709809094,,,9240.0,,,,,477.70396049208136,2253.50243575229,,,,9226.836128357529,5630.146736207317,1.06673,,1.5748,,,1.65,,,,,1.4986,0.025928111580000003,,,,0.845964,1.95984,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1982,NORTH CAROLINA,ROWAN,134.97400000000002,,224.79,87.08,,9200.0,,0.002268,,,42.418,15.248198953,,,,,353.86,,,,,,,160.0095,,,112.1155,,,,,114.3,17.532342116000002,,,402.856,6750.07512207487,,299.8735262312391,161.44588197226045,,14700.0,,3.6670814550884505,,,2224.2300805980503,7398.136775172272,,,,,6248.0896706690955,1.0885,,1.8796,79.76527999999999,,1.6,,0.7257600000000001,,,1.3461999999999998,0.02716278356,,,,,1.9054,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1983,NORTH CAROLINA,RUTHERFORD,4.7894000000000005,,99.06,361.382,,3000.0,,0.011340000000000001,,,14.478,4.8646076011999995,,,,0.002268,65.328,,,,,,,5.660200000000001,,,385.329,,,,,27.939999999999998,5.3831698328,,,81.66,191.61503572341562,,110.79296694345018,644.6465850582513,,5550.0,,11.459629547151405,,,633.1473127156952,2040.9592797804899,,,,3.1627009083788846,1120.5365211573587,0.8708,,1.5748,78.08899,,1.85,,0.4536,,,1.1176,0.02345876762,,,,0.6259680000000001,1.8509600000000002,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1984,NORTH CAROLINA,SAMPSON,19.157600000000002,,1422.3999999999999,2144.3450000000003,,2200.0,,0.27216,,,13.969999999999999,69.26509807800001,,,,5.85144,92.548,,,,,,,22.4231,,,2264.08,,,,,19.304,70.49977005800001,,,136.1,900.3729235412769,,2153.5955227354943,4077.6454626303666,,4840.0,,532.1851961697113,,,519.4082745032948,33625.41723964119,,,,13185.712613237009,1400.6706514466985,1.02319,,2.1336,83.40087000000001,,2.2,,0.877716,,,0.9398,0.02716278356,,,,1.011528,1.6332,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1985,NORTH CAROLINA,SCOTLAND,4.1363,,105.41,4201.61,,2100.0,,0.022680000000000002,,,1.27,13.457924582,,,,0.39463200000000004,21.776,,,,,,,5.0071,,,4245.15,,,,,14.732,13.704858978,,,29.942,153.07428421995593,,146.04527460727522,13346.003419235065,,4200.0,,42.629821915403234,,,60.155313543447285,6825.90520140204,,,,738.421907738896,351.54086938270075,0.80549,,1.9558,139.71985999999998,,2.0,,0.843696,,,1.2191999999999998,0.028397455540000005,,,,0.83916,1.74208,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1986,NORTH CAROLINA,STANLY,114.7279,,199.39,,,4700.0,,,,,222.25,26.792381966,,,,,413.744,,,,,,,136.2802,,,,,,,,256.53999999999996,27.780119550000002,,,473.62800000000004,5508.9322770482,,287.5123274400278,,,7050.0,,,,,14786.074967612043,13597.312157683105,,,,,7099.477713705323,1.04496,,2.032,,,1.5,,,,,1.7018,0.028397455540000005,,,,,1.8509600000000002,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1987,NORTH CAROLINA,STOKES,2.8301000000000003,,154.94,,,6000.0,,,,,2.794,0.9630441443999999,,,,4.2184800000000005,87.104,,,,,,,3.4832,,,,,,,,5.08,1.1358982215999998,,,114.324,138.92090089947635,,150.62349638179796,,,9300.0,,,,,133.70655825413283,403.28701389521035,,,,7762.826461493448,1581.9339122221536,1.06673,,1.3716,,,1.55,,,,,1.2191999999999998,0.02345876762,,,,0.8255520000000001,1.95984,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1988,NORTH CAROLINA,SURRY,2.177,,224.79,,,8600.0,,,,,1.905,1.3457924582,,,,4.159512,97.992,,,,,,,2.6124,,,,,,,,5.08,1.5186465353999998,,,106.158,102.33984862500608,,299.8735262312391,,,16000.0,,,,,81.63935409467845,624.0049066351565,,,,8282.60948034876,2076.288259791576,1.02319,,1.8796,,,1.86,,,,,1.0922,0.025928111580000003,,,,0.893592,2.28648,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1989,NORTH CAROLINA,SWAIN,,,6.35,,,1100.0,,,,,,,,,,0.011340000000000001,,,,,,,,,,,,,,,,,,,,,,,7.096243750510239,,,1430.0,,,,,,,,,,21.955561378456313,,,,1.5748,,,1.3,,,,,,,,,,0.8686440000000001,,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1990,NORTH CAROLINA,TRANSYLVANIA,,,60.96,,,1100.0,,,,,,0.2778011955,,,,0.004536,,,,,,,,,,,,,,,,,0.30866799500000003,,,,,,83.5525473850399,,,1980.0,,,,,,128.88834971110438,,,,9.763120195430469,,,,1.9304,,,1.8,,,,,,0.025928111580000003,,,,0.966168,,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1991,NORTH CAROLINA,TYRRELL,0.8708,,185.42,,,50.0,,0.052164,,,,17.347141319000002,,,,,16.332,,,,,,,1.0885,,,,,,,,,17.532342116000002,,,32.664,42.677894320215294,,334.2101895401596,,,70.0,,114.36710288057103,,,,11866.99287509217,,,,,280.1341302893397,1.06673,,2.54,,,1.4,,0.9843120000000001,,,,0.03827483138,,,,,1.8509600000000002,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1992,NORTH CAROLINA,UNION,40.492200000000004,,280.67,663.985,,3300.0,,,,,553.72,65.684549336,,,,,544.4,,,,,,,48.1117,,,744.534,,,,,627.38,68.030426098,,,587.952,1903.08569570756,,414.78689277175977,1338.181711840497,,6270.0,,,,,38241.59218119148,31881.473395770005,,,,,9063.163038772755,1.02319,,2.0827999999999998,87.73310000000001,,1.9,,,,,1.7526,0.02716278356,,,,,1.7965200000000001,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,1993,NORTH CAROLINA,VANCE,13.062000000000001,,91.44,130.62,,2600.0,,,,,16.002,8.0500613096,,,,3.025512,146.988,,,,,,,15.6744,,,145.859,,,,,20.32,9.506974246,,,190.54000000000002,561.7804456436504,,84.01036956249217,138.70702535644912,,4030.0,,,,,690.0168318218953,3733.129790786744,,,,5629.149254463925,2595.3603247394703,0.93611,,1.2953999999999999,46.261250000000004,,1.55,,,,,1.0922,0.025928111580000003,,,,0.834624,1.9054,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
