year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1983,-39,WASHINGTON,OTHER (COMBINED) COUNTIES,23.947000000000003,,,,,,23.232,,,,,,,,,,54.440000000000005,,,,,70.772,23.947000000000003,,,,,,47.916,,,,,,,70.772,1665.6028936724135,,,,,,,1676.6855794775286,,,,,,,,,,2014.0134510810756,,,3.02603,,,,,,,4.926636,,,,,,,,,,10.430704,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1424,MISSISSIPPI,CLAIBORNE,,,22.86,,,,,,,,45.72,30.8667995,,,,,125.212,,24.13,,,,,,,40.64,,,,,,63.5,32.101471479999994,,,163.32,,,,45.623917535489454,,,,,,,,2555.434658932183,14968.806224449685,,,,,1815.3337457717262,,,,,,3.95732,,,,,,,,2.45618,0.053337829536000005,,,,,2.7873280000000005,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1425,MISSISSIPPI,CLARKE,,,,,,,,,,,17.779999999999998,4.691753524,,,,,125.212,,,,,,,,,,,,,,,25.4,4.9386879200000005,,,174.208,,,,,,,,,,,,717.1377896608102,2171.837703111063,,,,,1758.1793099978038,,,,,,,,,,,,,,1.7526,0.05062155118,,,,,2.629452,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1426,MISSISSIPPI,CLAY,,,25.4,,,,,,,,63.5,59.88159103000001,,,,,571.62,,26.669999999999998,,,,,,,48.26,,,,,,71.11999999999999,61.733599,,,626.0600000000001,,,,32.950607108964604,,,,,,,,3214.4943881627164,25079.554428782518,,,,,8630.319801862284,,,,,,2.5781,,,,,,,,2.44856,0.046176732052,,,,,3.146632,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1427,MISSISSIPPI,COAHOMA,,,,9861.81,,,,,430.91049999999996,,45.72,135.8139178,,,,,1850.96,,,,,,,,,,9905.35,,,430.91049999999996,,50.8,139.51793374000002,,,2068.7200000000003,,,,,40266.98498088827,,,,,16713.04852889898,,2623.6132516112034,56282.711403930814,,,,,35256.12195311385,,,,,,,177.12072,,,,,193.09326299999998,,2.78638,0.045806330458000005,,,,,3.9305680000000005,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1428,MISSISSIPPI,COPIAH,,,20.32,232.939,,,,,,,63.5,16.297670136,,,,,87.104,,21.336,,,,,,,48.26,239.47,,,,,81.28,17.28540772,,,114.324,,,,32.950607108964604,721.1136278812369,,,,,,,3282.6729808417367,7723.904011816038,,,,,1235.6244686362272,,,,,,3.22326,133.99435,,,,,,,2.3520399999999997,0.051609288764,,,,,2.722,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1429,MISSISSIPPI,COVINGTON,,,,,,,,,,,25.4,11.729383810000002,,,,,163.32,,,,,,,,,,,,,,,38.1,12.3467198,,,239.536,,,,,,,,,,,,1262.5665310929755,4343.675406222126,,,,,2620.9391262041563,,,,,,,,,,,,,,2.11582,0.040497240943999986,,,,,2.93976,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1430,MISSISSIPPI,DE SOTO,,,22.86,1763.3700000000001,,,,,,,142.23999999999998,70.00590126600001,,,,,1034.3600000000001,,24.13,,,,,,,48.26,1774.255,,,,,152.4,71.61097484000001,,,1116.02,,,,39.92092784355327,5653.530842588897,,,,,,,8229.408649664016,30862.956833683525,,,,,18771.149692035375,,,,,,3.4620200000000003,139.04499,,,,,,,2.8575,0.048893010407999996,,,,,3.8053560000000006,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1431,MISSISSIPPI,FORREST,,,17.779999999999998,,,,,,,,25.4,9.383507048,,,,,119.768,,18.541999999999998,,,,,,,25.4,,,,,,38.1,9.877375840000001,,,163.32,,,,25.726820165845442,,,,,,,,1050.455353869356,3951.764843254716,,,,,1747.2927508027708,,,,,,2.8854399999999996,,,,,,,,1.76022,0.04605326485399999,,,,,2.754664,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1432,MISSISSIPPI,FRANKLIN,,,,,,,,,,,20.32,9.26003985,,,,,97.992,,,,,,,,,,,,,,,25.4,9.877375840000001,,,125.212,,,,,,,,,,,,1113.5836804240048,4408.993833383362,,,,,1322.7169421964902,,,,,,,,,,,,,,2.51968,0.051732755962000006,,,,,2.618564,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1433,MISSISSIPPI,GEORGE,,,25.4,,,,,,,,25.4,11.852851008,,,,,59.884,,27.939999999999998,,,,,,,45.72,,,,,,33.019999999999996,12.3467198,,,81.66,,,,53.8615693127306,,,,,,,,1148.935543294608,6401.205861801029,,,,,903.5844131877258,,,,,,4.12242,,,,,,,,2.0446999999999997,0.059264255040000005,,,,,2.847212,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1434,MISSISSIPPI,GREENE,,,33.019999999999996,,,,,,,,,5.802958306,,,,,32.664,,34.29,,,,,,,53.339999999999996,,,,,,,6.1733599,,,43.552,,,,64.25368386248098,,,,,,,,,2928.442817728702,,,,,479.00860458144496,,,,,,3.88874,,,,,,,,,0.054819435912,,,,,2.792772,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1435,MISSISSIPPI,GRENADA,,,12.7,1589.21,,,,,,,58.419999999999995,25.92811158,,,,,272.2,,13.462,,,,,,,15.24,1600.095,,,,,63.5,27.16278356,,,288.53200000000004,,,,20.59412944310288,4615.127218439917,,,,,,,3439.231230697266,9487.501545169382,,,,,4762.869647826868,,,,,,3.20802,125.87414000000001,,,,,,,2.8879799999999998,0.040003372152000005,,,,,3.7019200000000003,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1436,MISSISSIPPI,HANCOCK,,,,,,,,,,,,11.729383810000002,,,,,,,,,,,,,,,,,,,,,12.3467198,,,,,,,,,,,,,,,,4809.069199745925,,,,,,,,,,,,,,,,,,,,0.044818592873999995,,,,,,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1437,MISSISSIPPI,HARRISON,,,,,,,,,,,,5.185622316,,,,,,,,,,,,,,,,,,,,,5.55602391,,,,,,,,,,,,,,,,2721.601131718124,,,,,,,,,,,,,,,,,,,,0.05679491108000001,,,,,,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1438,MISSISSIPPI,HINDS,,,25.4,1926.645,,,,,,,91.44,72.35177802800001,,,,,408.3,,27.939999999999998,,,,,,,58.419999999999995,1937.53,,,,,127.0,74.0803188,,,528.068,,,,41.631824751134126,7614.959910425861,,,,,,,5055.316390496275,34289.45265851665,,,,,6082.8649502246,,,,,,3.18516,171.37344000000002,,,,,,,2.4282399999999997,0.05247355915,,,,,2.874432,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1439,MISSISSIPPI,HOLMES,,,12.7,7532.42,,,,,,,63.5,70.99363885,,,,,250.424,,13.462,,,,,,,30.48,7575.96,,,,,76.2,74.0803188,,,391.968,,,,17.74263459713479,31152.108724469435,,,,,,,3542.7616862468894,34428.25431623428,,,,,3832.0688366515596,,,,,,2.7635199999999998,179.27595,,,,,,,2.61366,0.053214362338000004,,,,,2.7328880000000004,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1440,MISSISSIPPI,HUMPHREYS,,,,7663.04,,,,,163.2924,,25.4,86.4270386,,,,,598.84,,,,,,,,,,7728.35,,,167.82829999999998,,33.019999999999996,88.89638256,,,762.1600000000001,,,,,29825.25964916796,,,,,6677.037881140222,,1661.537554918356,32577.565546665952,,,,,9879.552469492302,,,,,,,168.69573,,,,,203.072243,,2.95656,0.041608445726000004,,,,,3.206516,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1441,MISSISSIPPI,ISSAQUENA,,,,1937.53,,,,,63.502599999999994,,76.2,92.60039850000001,,,,,538.956,,,,,,,,,,2079.035,,,63.502599999999994,,81.28,95.06974246,,,680.5,,,,,6691.934466737879,,,,,2540.8197246816776,,5113.394450926552,43069.33790943932,,,,,8946.030018518237,,,,,,,148.97211,,,,,199.080651,,3.32232,0.051485821566,,,,,3.23918,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1442,MISSISSIPPI,ITAWAMBA,,,25.4,555.135,,,,,,,45.72,26.668914768,,,,,103.436,,26.669999999999998,,,,,,,45.72,566.02,,,,,50.8,27.780119550000002,,,130.656,,,,36.30903437199369,853.7985354113846,,,,,,,2126.162038360571,10287.65227789451,,,,,1736.406191607738,,,,,,2.84226,66.68151,,,,,,,2.25806,0.04234924891400001,,,,,3.2772880000000004,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1443,MISSISSIPPI,JACKSON,,,15.24,,,,,,,,20.32,8.64270386,,,,,,,16.002,,,,,,,20.32,,,,,,25.4,9.26003985,,,,,,,20.910962203766,,,,,,,,840.8693097079217,4953.314059726986,,,,,,,,,,,2.72796,,,,,,,,1.90246,0.062104000594,,,,,,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1444,MISSISSIPPI,JASPER,,,,,,,,,,,20.32,4.444819128,,,,,87.104,,,,,,,,,,,,,,,25.4,4.9386879200000005,,,125.212,,,,,,,,,,,,871.1709064541533,2076.5816635009287,,,,,1290.0572646113917,,,,,,,,,,,,,,1.9710399999999997,0.049757280794000006,,,,,2.7328880000000004,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1445,MISSISSIPPI,JEFFERSON,,,15.24,,,,,,,,45.72,29.63212752,,,,,326.64,,16.002,,,,,,,25.4,,,,,,63.5,30.8667995,,,424.632,,,,30.415945023659635,,,,,,,,2550.3843928078113,14957.919819922814,,,,,4882.621798972229,,,,,,3.9674799999999997,,,,,,,,2.4511,0.055436771902,,,,,2.879876,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1446,MISSISSIPPI,JEFFERSON DAVIS,,,15.24,,,,,,,,12.7,11.729383810000002,,,,,217.76000000000002,,15.748,,,,,,,25.4,,,,,,25.4,12.3467198,,,315.752,,,,28.51494845968091,,,,,,,,654.0094631061614,4550.517092232703,,,,,3298.627436094951,,,,,,3.7490399999999995,,,,,,,,1.9735799999999997,0.04234924891400001,,,,,2.7873280000000005,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1447,MISSISSIPPI,JONES,,,,,,,,,,,25.4,9.26003985,,,,,141.544,,,,,,,,,,,,,,,33.019999999999996,9.877375840000001,,,201.428,,,,,,,,,,,,1141.36014410805,4898.882037092623,,,,,2158.2603604152605,,,,,,,,,,,,,,2.032,0.05741224707,,,,,2.825436,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1448,MISSISSIPPI,KEMPER,,,12.7,,,,,,,,33.019999999999996,16.050735739999997,,,,,337.528,,13.208,,,,,,,15.24,,,,,,38.1,17.28540772,,,375.636,,,,17.36243528433904,,,,,,,,1499.929038938455,5837.834427535377,,,,,5062.250025690271,,,,,,2.7304999999999997,,,,,,,,2.16662,0.039262568963999996,,,,,3.1030800000000003,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,1449,MISSISSIPPI,LAFAYETTE,,,17.779999999999998,1545.67,,,,,,,109.22,20.742489264,,,,,136.1,,18.288,,,,,,,25.4,1567.44,,,,,114.3,22.22409564,,,146.988,,,,26.61395189570218,2942.143601755447,,,,,,,6211.82733297744,7315.663842058319,,,,,2299.7856299506875,,,,,,3.0048199999999996,82.5083,,,,,,,2.84226,0.038151364182,,,,,3.544044,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
