year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1977,-37,KANSAS,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,6.988243406800001,,,,,,,,,,,,,,,,,,,,6.988243406800001,,,,,,,,,,,,,,,5832.23943219479,,,,,,,,,,,,,,,,,,,0.275702253134,,,,,,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1672,NEBRASKA,BOX BUTTE,93.611,1106.7595999999999,632.4599999999999,,,80000.0,43.56,,,,10.16,,9350.0,,,,6315.04,,535.9399999999999,,10.16,,100.14200000000001,1161.1904,640.0799999999999,,,66.792,,,15.24,,12950.0,,6565.464,4119.356659658297,13113.867217561774,911.1185629788793,,,144600.0,1756.8556777695446,,,,305.48025998785835,,154419.57278514784,,,,114074.81872698605,16.4,,0.9578800000000001,61.68823999999999,5.46354,,,5.49,0.5808,,,,1.96342,,18.0,,,,3.8597960000000007,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1673,NEBRASKA,BOYD,41.363,,632.4599999999999,,,113800.0,257.004,,,,330.2,0.123467198,,,,,108.88000000000001,,510.53999999999996,,297.18,,45.717000000000006,,650.24,,,328.152,,,388.62,0.246934396,,,125.212,1944.2840893630332,,435.0297859716752,,,180280.0,13215.9468360214,,,,14784.234731313212,98.15830741421806,,,,,1360.8199972203327,,,1.02319,,2.67462,,,4.7,0.74052,,,,2.73812,0.04444819128,,,,,2.542348,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1674,NEBRASKA,BROWN,,,1661.1599999999999,,,147400.0,11.616,,,,17.779999999999998,0.493868792,,,,,,,1518.9199999999998,,17.779999999999998,,,,1673.86,,,24.684,,,27.939999999999998,0.493868792,,,,,,2560.61889849317,,,147040.0,456.7824762200816,,,,916.4407799635752,313.5612597954188,,,,,,,,,,5.49402,,,4.02,0.56628,,,,3.2613599999999994,0.035558553024,,,,,,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1675,NEBRASKA,BUFFALO,6.531000000000001,,4467.86,,,110200.0,34.848,,,,345.44,9.26003985,,,,,1415.44,,4422.139999999999,,350.52,,6.531000000000001,,4533.9,,,45.012,,,441.96,9.506974246,,,1605.98,248.20647949315327,,8483.994665275062,,,335520.0,1721.7185642141537,,,,22837.805221902207,8070.794165169041,,,,,27521.223623784008,,,0.82726,,6.23316,,,7.99,0.71148,,,,3.7515799999999997,0.048769543209999995,,,,,3.9850079999999997,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1676,NEBRASKA,BURT,4.354,,3159.7599999999998,,,45400.0,204.732,,,,129.54,91.61266091600001,,,,,288.53200000000004,,2976.8799999999997,,119.38,,4.354,,3200.4,,,238.128,,,139.7,93.09426729200001,,,446.408,209.01598273107638,,4042.992988922886,,,164440.0,13830.84632324074,,,,11141.193283689414,77433.27145156608,,,,,4381.840391049472,,,1.04496,,4.40944,,,8.89,0.97284,,,,5.12318,0.047287936834,,,,,2.722,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1677,NEBRASKA,BUTLER,2.177,,2727.96,,,33400.0,242.484,,,,1874.52,36.175889014000006,,,,,1687.64,,2679.7,,1927.86,,2.177,,2750.8199999999997,,,252.648,,,1955.8,36.793225004,,,2095.94,100.15349172530743,,4162.429598456879,,,109920.0,14669.744909375699,,,,140248.25952764883,30739.909938552624,,,,,29347.4440600537,,,1.00142,,5.0088799999999996,,,8.6,0.8712,,,,4.17068,0.047534871230000005,,,,,3.418832,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1678,NEBRASKA,CASS,4.354,,1562.1,,,32400.0,184.404,,,,1638.3,76.055793968,,,,,1742.0800000000002,,1590.04,,1653.54,,4.354,,1668.78,,,200.376,,,1671.32,77.413933146,,,2471.576,200.30698345061487,,960.465859658226,,,101780.0,10040.430198452948,,,,97405.28422191365,53790.7524629915,,,,,25131.6237086651,,,1.00142,,2.0650199999999996,,,8.25,0.78408,,,,3.2334199999999997,0.039509503359999996,,,,,2.6784480000000004,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1679,NEBRASKA,CEDAR,97.965,,3731.2599999999998,,,106000.0,717.288,,,,109.22,44.942060072000004,,,,,32.664,,3256.2799999999997,,88.89999999999999,,102.319,,3797.2999999999997,,,894.432,,,124.46,45.68286326,,,43.552,5192.740820975179,,4254.153514248464,,,348120.0,48457.00768568033,,,,6894.765206833398,31421.564851151365,,,,,544.327998888133,,,1.15381,,4.157979999999999,,,8.54,0.97284,,,,4.2164,0.039139101765999995,,,,,3.173852,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1680,NEBRASKA,CHASE,13.062000000000001,267.61809999999997,2854.96,,,25000.0,15.972,,,,63.5,0.370401594,7230.0,,,,2885.32,,2750.8199999999997,,66.03999999999999,,17.416,285.76169999999996,2908.2999999999997,,,18.876,,,91.44,0.370401594,7970.0,,3282.732,431.0954643828451,4167.759542259045,5013.872360800268,,,85320.0,708.5984567003832,,,,2875.5538522824027,248.12238818594008,119453.19649354948,,,,53531.93705065344,15.4,,0.71841,81.19260999999999,5.885179999999999,,,9.73,0.63888,,,,2.61366,0.037410560994,18.0,,,,3.794468,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1681,NEBRASKA,CHERRY,8.708,,411.47999999999996,,,830200.0,31.944,,,,15.24,1.85200797,,,,,108.88000000000001,,327.65999999999997,,15.24,,8.708,,434.34,,,50.82,,,27.939999999999998,1.85200797,,,119.768,400.61396690122973,,546.8581559659573,,,713820.0,1417.1969134007663,,,,709.4210996412248,1063.3816636540291,,,,,1828.942076264127,,,1.00142,,5.2679599999999995,,,3.7,0.63888,,,,3.02768,0.032101471480000004,,,,,3.489604,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1682,NEBRASKA,CHEYENNE,23.947000000000003,90.71799999999999,304.8,,,34600.0,59.532,,,,12.7,,260.0,,,,12085.68,,210.82,,7.62,,26.124000000000002,95.25389999999999,309.88,,,69.696,,,17.779999999999998,,260.0,,13147.26,957.9899208507667,1166.0272443371239,365.7480516156585,,,68860.0,1980.8547766851618,,,,325.6773019705267,,4851.355872918101,,,,206259.48697868583,14.9,,0.8708,67.13131999999999,5.33146,,,6.3,0.47916,,,,2.2479,,20.4,,,,3.56582,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1683,NEBRASKA,CLAY,,,3294.3799999999997,,,21200.0,20.328,,,,1600.2,7.654966276,,,,,2068.7200000000003,,3345.18,,1612.8999999999999,,,,3408.68,,,21.78,,,1676.3999999999999,7.778433474000001,,,2199.376,,,5419.064246454199,,,56440.0,1332.2822223085714,,,,114744.44476403442,6377.5633622737805,,,,,33018.936412554154,,,,,5.44576,,,7.58,0.9438,,,,4.03352,0.046547133646,,,,,3.3698360000000003,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1684,NEBRASKA,COLFAX,8.708,,2199.64,,,54200.0,211.992,,,,177.79999999999998,53.09089514,,,,,653.28,,2108.2,,190.5,,10.885,,2217.42,,,246.84,,,228.6,54.078632724,,,871.0400000000001,418.03196546215275,,3254.2863246834722,,,172220.0,12183.794125331793,,,,14188.421992824497,43625.914406319134,,,,,9931.264339713987,,,1.04496,,4.91744,,,8.2,0.82764,,,,4.358639999999999,0.045929797656000006,,,,,2.896208,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1685,NEBRASKA,CUMING,15.239,,3594.1,,,101200.0,290.4,,,,50.8,77.660867542,,,,,48.996,,3159.7599999999998,,33.019999999999996,,17.416,,3647.44,,,365.904,,,58.419999999999995,79.01900672000001,,,81.66,762.0374370403827,,4758.380026313142,,,397600.0,21960.69597211931,,,,3216.3789357399305,70425.85895005107,,,,,930.8008780987076,,,1.0885,,4.77012,,,9.64,1.089,,,,5.08,0.050745018378,,,,,3.309952,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1686,NEBRASKA,CUSTER,8.708,9.0718,4757.42,,,242600.0,55.176,,,,121.92,2.098942366,,,,,1796.52,,4345.94,,104.14,,10.885,9.0718,4795.5199999999995,,,98.736,,,180.34,2.222409564,,,2509.684,365.77796977938374,122.1177181569285,7951.460401626881,,,583520.0,2392.2518145628637,,,,6430.2332412320275,1434.2019361077416,,,,,34360.7049298134,,,0.91434,70.30645,5.89534,,,6.63,0.62436,,,,3.3909,0.038151364182,,,,,3.5767079999999996,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1687,NEBRASKA,DAKOTA,4.354,,1358.8999999999999,,,28000.0,206.184,,,,20.32,23.705702016,,,,,65.328,,1315.72,,12.7,,4.354,,1389.3799999999999,,,243.936,,,22.86,24.07610361,,,81.66,213.37048237130713,,1847.7396048618139,,,82560.0,14344.726608988332,,,,1262.3151239167703,19544.409654030977,,,,,1202.964877542774,,,1.06673,,4.572,,,7.75,1.00188,,,,5.0038,0.04605326485399999,,,,,3.609372,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1688,NEBRASKA,DAWES,47.894000000000005,9.0718,71.11999999999999,,,115600.0,88.572,,,,2.54,,,,,,2558.6800000000003,,45.72,,2.54,,50.071000000000005,9.0718,73.66,,,139.392,,,5.08,,,,2830.88,1915.9798417015334,118.17843692605985,70.98189961628701,,,140200.0,3304.3527206048857,,,,78.26353768283975,,,,,,48518.67618089374,,,0.8708,68.0385,4.68376,,,3.45,0.53724,,,,1.5748,,,,,,3.9305679999999996,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1689,NEBRASKA,DAWSON,,,4381.5,,,187000.0,5.808,,,,101.6,0.8642703860000001,690.0,,,,326.64,,3942.08,,88.89999999999999,,,,4411.98,,,8.712,,,119.38,0.8642703860000001,740.0,,440.964,,,8267.77614830018,,,743060.0,263.5283516654317,,,,6480.725846188698,648.9354767939973,11350.342042298953,,,,6469.338266785462,15.0,,,,6.74624,,,9.67,0.6534,,,,3.9878,0.04197884732,18.0,,,,3.7509160000000006,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1690,NEBRASKA,DEUEL,8.708,86.18209999999999,236.22,,,13800.0,14.52,,,,10.16,,980.0,,,,4790.72,,218.44,,7.62,,10.885,90.71799999999999,238.76,,,31.944,,,15.24,,1000.0,,5062.92,348.35997121846066,1240.8735877236286,428.78167864018167,,,26320.0,761.3041270334693,,,,292.8571087486907,,17666.2581787395,,,,95907.87176409461,15.4,,0.8708,75.29593999999999,6.3373,,,6.83,0.75504,,,,2.2605999999999997,,19.7,,,,4.240876,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1691,NEBRASKA,DIXON,17.416,,2519.68,,,52200.0,477.70799999999997,,,,78.74,26.668914768,,,,,70.772,,2379.98,,63.5,,19.593,,2552.7,,,564.828,,,93.97999999999999,27.16278356,,,92.548,905.7359251679976,,2871.366603939083,,,143940.0,31790.303489239912,,,,4084.8517409946685,18966.366288147245,,,,,1121.3156777095542,,,1.1320400000000002,,3.89636,,,7.54,0.95832,,,,3.556,0.039756437756,,,,,3.043196,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1692,NEBRASKA,DODGE,2.177,,3449.3199999999997,,,39400.0,136.488,,,,337.82,94.94627526200001,,,,,598.84,,3284.22,,360.68,,2.177,,3479.7999999999997,,,180.048,,,383.53999999999996,96.67481603399999,,,892.816,102.33074154542281,,4539.653765579362,,,129420.0,8119.60132409158,,,,26798.95008075303,84323.4393081141,,,,,8635.763702360233,,,1.02319,,4.4069,,,8.61,0.85668,,,,4.37388,0.049633813596000005,,,,,2.618564,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1693,NEBRASKA,DOUGLAS,,,1351.28,,,17600.0,71.148,,,,76.2,25.187308392000002,,,,,217.76000000000002,,1275.08,,78.74,,,,1366.52,,,76.956,,,91.44,25.681177184000003,,,359.30400000000003,,,1088.6158161511034,,,51480.0,3371.6988549193848,,,,3933.373926124656,19522.596696827815,,,,,3048.2367937735457,,,,,2.7559,,,7.94,0.68244,,,,2.8879799999999998,0.043336986498,,,,,2.4498,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1694,NEBRASKA,DUNDY,2.177,27.2154,2085.3399999999997,,,34200.0,8.712,,,,226.06,,,,,,1959.8400000000001,,2039.62,,236.22,,2.177,27.2154,2123.44,,,10.164,,,271.78,,,,2134.0480000000002,69.67199424369213,472.7137477042394,3553.6854270170807,,,91960.0,386.5082491092998,,,,9896.550571507478,,,,,,34589.322689346416,,,0.69664,90.71799999999999,5.715,,,7.65,0.63888,,,,2.44856,,,,,,3.6855879999999996,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1695,NEBRASKA,FILLMORE,,,3218.18,,,22800.0,39.204,,,,2082.7999999999997,7.037630286,,,,,3211.96,,3210.56,,2108.2,,,,3307.08,,,39.204,,,2202.18,7.40803188,,,3456.94,,,5338.518917248892,,,70480.0,2490.342923238329,,,,172937.1719765975,5619.563099463984,,,,,54819.27276802388,,,,,5.453379999999999,,,8.44,0.91476,,,,4.513579999999999,0.044695125676,,,,,3.582152,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,1696,NEBRASKA,FRANKLIN,,,1574.8,,,20200.0,17.424,,,,929.64,1.111204782,,,,,1742.0800000000002,,1508.76,,929.64,,,,1595.12,,,18.876,,,967.74,1.111204782,,,1829.184,,,2622.0373685204368,,,49500.0,843.2907253293814,,,,55476.22506589422,790.7196986145343,,,,,34654.642049213,,,,,5.692139999999999,,,6.640000000000001,0.69696,,,,3.37566,0.039756437756,,,,,4.229988,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
