year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1979,-38,MASSACHUSETTS,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,,,,0.099792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.47103163855124,,,,,,,,,,,,,,,,,,,,0.83916,,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2059,OHIO,ASHTABULA,,,414.02,,,44500.0,111.804,,,,,10.371244632,,,,,266.75600000000003,,419.09999999999997,,,,,,,558.8,,,,,,,10.371244632,,,283.088,,,,561.0303469428329,,,112000.0,7636.360727700638,,,,,7036.314294056556,,,,,5279.9815762545,,,,,,4.85394,,,2.52,0.983004,,,,,0.037904429786000005,,,,,4.1864360000000005,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2060,OHIO,ATHENS,,,144.78,,,14200.0,5.808,,,,,0.246934396,,,,,38.108000000000004,,144.78,,,,,,,165.1,,,,,,,0.246934396,,,38.108000000000004,,,,194.0513388915223,,,35000.0,263.8282017247821,,,,,179.99873775493515,,,,,571.5443974296109,,,,,,4.831079999999999,,,2.46,0.6534,,,,,0.040744175339999994,,,,,3.2664,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2061,OHIO,AUGLAIZE,,,1455.4199999999998,,,22700.0,151.008,,,,,95.68707845000002,,,,,1404.5520000000001,,1457.96,,,,,,,1539.24,,,,,,,95.810545648,,,1437.2160000000001,,,,2408.8144060187487,,,66000.0,12018.840300795628,,,,,81026.7045257443,,,,,35735.133039289474,,,,,,5.9588399999999995,,,2.91,1.1441759999999999,,,,,0.047287936834,,,,,5.4766639999999995,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2062,OHIO,BELMONT,6.531000000000001,,132.07999999999998,,,31200.0,21.78,,,,,,,,,,54.440000000000005,,132.07999999999998,,,,6.531000000000001,,,160.01999999999998,,,,,,,,,,59.884,424.90106705501586,,,157.89048053719802,,,67000.0,1216.5411523976065,,,,,,,,,,1031.5015553610597,,,1.4150500000000001,,,4.30784,,,2.15,0.802956,,,,,,,,,,3.9414560000000005,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2063,OHIO,BROWN,,,728.98,,,16300.0,5.808,,,,,92.847332896,,,,1.374408,304.86400000000003,,744.2199999999999,,,,,,,807.7199999999999,,,,,,,95.31667685600002,,,413.744,,,,920.1327323823105,,,29000.0,263.8282017247821,,,,,53999.62132648055,,,,1967.7246059343101,5190.167456658419,,,,,,4.5008799999999995,,,1.78,0.6534,,,,,0.032471873074,,,,0.6463800000000001,3.217404,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2064,OHIO,BUTLER,,,1145.54,,,19200.0,14.52,,,,,55.93064069400001,,,,,538.956,,1150.62,,,,,,,1170.94,,,,,,,56.054107892000005,,,555.288,,,,1778.6845970721083,,,48000.0,806.1417274923897,,,,,39245.17933778056,,,,,12590.306583377998,,,,,,5.58546,,,2.5,0.7986,,,,,0.039262568963999996,,,,,5.013924,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2065,OHIO,CARROLL,6.531000000000001,,411.47999999999996,,,28200.0,49.368,,,,,1.111204782,,,,,125.212,,414.02,,,,6.531000000000001,,,457.2,,,,,,,1.111204782,,,136.1,326.84697465770455,,,586.0923279804833,,,74000.0,3121.967053743255,,,,,766.3582622596482,,,,,2245.3529899020427,,,1.0885,,,5.11556,,,2.62,0.908952,,,,,0.038521765776,,,,,3.7509160000000006,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2066,OHIO,CHAMPAIGN,,,2237.74,,,16800.0,34.848,,,,,74.0803188,,,,,892.816,,2245.36,,,,,,,2374.9,,,,,,,74.203785998,,,898.26,,,,3930.7927116052088,,,48000.0,2711.5676288380378,,,,,62399.562421710856,,,,,22671.26109804123,,,,,,6.31952,,,2.86,1.119492,,,,,0.047041002438,,,,,5.514772,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2067,OHIO,CLARK,,,1658.62,,,11200.0,11.616,,,,,78.52513792799999,,,,,653.28,,1681.48,,,,,,,1831.34,,,,,,,78.648605126,,,658.724,,,,2819.830895036217,,,32000.0,850.11309444652,,,,,65290.45124019921,,,,,17728.762880268976,,,,,,6.085839999999999,,,2.86,1.0527,,,,,0.046423666448,,,,,5.884964,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2068,OHIO,CLERMONT,,,325.12,,,10400.0,2.904,,,,,52.843960744,,,,0.399168,114.324,,330.2,,,,,,,332.74,,,,,,,52.967427942,,,125.212,,,,399.2015550997184,,,20000.0,161.22834549847795,,,,,30517.967810268554,,,,437.47466922115285,2079.33295064868,,,,,,4.391659999999999,,,1.92,0.7986,,,,,0.032224938678,,,,0.49442400000000003,3.789024,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2069,OHIO,CLINTON,,,2090.42,,,8300.0,10.164,,,,,107.292995062,,,,,734.94,,2100.58,,,,,,,2166.62,,,,,,,107.539929458,,,740.384,,,,3460.3435246984554,,,18000.0,732.8561159021724,,,,,83181.23487159882,,,,,18594.244396376675,,,,,,5.95122,,,2.17,1.036728,,,,,0.043336986498,,,,,5.487552,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2070,OHIO,COLUMBIANA,6.531000000000001,,721.36,,,37000.0,148.10399999999998,,,,,2.098942366,,,,,479.072,,726.4399999999999,,,,6.531000000000001,,,812.8,,,,,,,2.098942366,,,489.96000000000004,294.16227719193415,,,1035.0598168549648,,,105000.0,9468.501017456068,,,,,1396.3538444019212,,,,,9101.164119069612,,,0.97965,,,5.15366,,,2.84,0.9191159999999999,,,,,0.037163626598,,,,,4.093888000000001,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2071,OHIO,COSHOCTON,,,1297.94,,,27400.0,46.464,,,,,3.827483138,,,,,244.98000000000002,,1315.72,,,,,,,1397.0,,,,,,,3.950950336,,,255.86800000000002,,,,2102.700209058875,,,70000.0,2242.539714660648,,,,,2694.5265591193324,,,,,4564.190259473607,,,,,,5.79882,,,2.55,0.694056,,,,,0.039386036162,,,,,3.97412,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2072,OHIO,CRAWFORD,,,1546.86,,,11300.0,84.216,,,,,91.11879212400001,,,,,1812.852,,1551.9399999999998,,,,,,,1651.0,,,,,,,91.242259322,,,1823.74,,,,2587.470527987143,,,30000.0,5642.992092446728,,,,,73663.11979940603,,,,,40745.67225675573,,,,,,6.0198,,,2.65,0.9641280000000001,,,,,0.045188994468,,,,,4.883268,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2073,OHIO,CUYAHOGA,,,5.08,,,1500.0,4.356,,,,,0.8642703860000001,,,,,10.888,,5.08,,,,,,,5.08,,,,,,,0.8642703860000001,,,10.888,,,,6.086481109143688,,,4000.0,278.48532404282554,,,,,561.8142420835854,,,,,190.5147991432036,,,,,,4.318,,,2.67,0.9191159999999999,,,,,0.036299356212,,,,,3.8108,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2074,OHIO,DARKE,,,2603.5,,,21600.0,90.024,,,,,178.16316671400003,,,,,1660.42,,2613.66,,,,,,,2733.04,,,,,,,178.53356830799999,,,1720.304,,,,4448.859662483499,,,57000.0,6390.505330666944,,,,,144244.44302815938,,,,,43072.67444629058,,,,,,6.1468,,,2.64,1.020756,,,,,0.045312461666,,,,,5.55288,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2075,OHIO,DEFIANCE,,,830.5799999999999,,,8100.0,90.024,,,,,123.09679640600001,,,,,1382.776,,833.12,,,,,,,881.38,,,,,,,123.467198,,,1480.768,,,,1342.2480987164522,,,20000.0,6390.505330666944,,,,,89235.73786881028,,,,,32150.73317540949,,,,,,5.81406,,,2.47,1.020756,,,,,0.040497240943999986,,,,,4.894156000000001,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2076,OHIO,DELAWARE,,,1427.48,,,10600.0,26.136,,,,,106.675659072,,,,,832.932,,1430.02,,,,,,,1447.8,,,,,,,107.046060666,,,838.3760000000001,,,,2291.3811234423297,,,31000.0,1773.5118004832575,,,,,86835.75469874447,,,,,20080.25982969366,,,,,,5.78104,,,2.92,0.9757440000000001,,,,,0.045559396062,,,,,5.231684,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2077,OHIO,ERIE,,,706.12,,,4800.0,40.656,,,,,39.50950336,,,,,577.0640000000001,,708.66,,,,,,,764.54,,,,,,,39.50950336,,,582.508,,,,1283.5314574282424,,,16000.0,2828.8246073823857,,,,,33654.309452968184,,,,,12941.398141799045,,,,,,6.5405,,,3.33,1.000428,,,,,0.047658338428,,,,,4.861492,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2078,OHIO,FAIRFIELD,,,1846.58,,,20500.0,18.876,,,,,56.918378278,,,,,974.476,,1851.6599999999999,,,,,,,1859.28,,,,,,,57.288779872,,,979.9200000000001,,,,2777.225527272211,,,42000.0,1172.569785443476,,,,,39517.90469801531,,,,,21065.4935052628,,,,,,5.412739999999999,,,2.05,0.89298,,,,,0.03876870017200001,,,,,4.692728000000001,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2079,OHIO,FAYETTE,,,2080.2599999999998,,,8800.0,11.616,,,,,117.54077249599999,,,,,1301.116,,2090.42,,,,,,,2120.9,,,,,,,117.787706892,,,1306.56,,,,3324.650798794605,,,20000.0,879.427339082607,,,,,98753.85294100305,,,,,30199.317304185533,,,,,,5.74548,,,2.27,1.089,,,,,0.04691753524,,,,,5.041144,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2080,OHIO,FRANKLIN,,,929.64,,,6400.0,7.26,,,,,76.673129958,,,,,626.0600000000001,,932.18,,,,,,,980.4399999999999,,,,,,,76.920064354,,,631.504,,,,1453.2368718831901,,,14000.0,483.6850364954338,,,,,56399.604496546344,,,,,14220.568936046271,,,,,,5.6261,,,2.19,0.95832,,,,,0.041114576933999995,,,,,4.921376,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2081,OHIO,FULTON,,,2283.46,,,7000.0,29.04,,,,,99.761495984,,,,,1214.012,,2291.08,,,,,,,2405.38,,,,,,,100.00843038000001,,,1219.4560000000001,,,,3886.3972023385136,,,23000.0,2550.3392833395606,,,,,86263.0314422515,,,,,33342.81149004839,,,,,,6.1213999999999995,,,3.29,1.26324,,,,,0.04827567441800001,,,,,5.966624,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2082,OHIO,GALLIA,,,139.7,,,15800.0,2.904,,,,,1.111204782,,,,0.399168,32.664,,142.23999999999998,,,,,,,160.01999999999998,,,,,,,1.111204782,,,76.21600000000001,,,,182.23640497377278,,,36000.0,102.59985622630414,,,,,856.3576311371157,,,,498.5388417999387,519.83323766217,,,,,,4.65836,,,2.28,0.5082,,,,,0.043090052102,,,,0.564732,2.471576,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2083,OHIO,GEAUGA,,,175.26,,,15600.0,49.368,,,,,0.740803188,,,,,43.552,,180.34,,,,,,,200.66,,,,,,,0.740803188,,,48.996,,,,224.48374443724072,,,38000.0,3400.45237778608,,,,,526.359945253068,,,,,748.4509966340141,,,,,,4.551679999999999,,,2.44,0.990264,,,,,0.039756437756,,,,,3.5386,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
