year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_LENTILS,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_LENTILS,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUNFLOWER,PRODUCTION_WHEAT,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_LENTILS,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUNFLOWER,YIELD_WHEAT,标记
2021,-85,NEW JERSEY,OTHER COUNTIES,,,,,,,,,,,,,,,19.1003755306,,,,,,,,,,,,,,,,19.507817284,,,,,,,,,,,,,,,,,18224.827006065774,,,,,,,,,,,,,,,,,0.053831698328,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1458,MISSISSIPPI,MADISON,,,,,327.65999999999997,1125.509,,,,,,,,,10.8157265448,,,,,,,350.52,1132.04,,,,,,,,10.865113424,,,,,,,353.16337327442386,6546.529691491182,,,,,,,,,12786.032592508323,,,,,,,4.0005,206.1619,,,,,,,,,0.06667228692,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1460,MISSISSIPPI,MARSHALL,,,,,,,,,,,,,,,27.780119550000002,,,,,,,,,,,,,,,,27.903586748,,,,,,,,,,,,,,,,,27923.830165034036,,,,,,,,,,,,,,,,,0.05667144388200001,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1461,MISSISSIPPI,MONROE,,,,,439.41999999999996,1937.53,,,,,0.934416,,,,42.966584904,,,,,,,444.5,2111.69,,,,0.9525600000000001,,,,43.090052102,,,,,,,448.58005237268105,10269.066182731267,,,,,4511.37171323342,,,,35654.91963957395,,,,,,,3.7896799999999997,187.8751,,,,,2.111508,,,,0.046794068042,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1462,MISSISSIPPI,MONTGOMERY,,,,,114.3,1480.3600000000001,,,,,,,,,,,,,,,,121.92,1480.3600000000001,,,,,,,,,,,,,,,140.77870686628117,8536.161264395365,,,,,,,,,,,,,,,,4.572,204.4203,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1465,MISSISSIPPI,NOXUBEE,,,,,876.3,5964.9800000000005,,,,,,,,,12.593654196000001,,,,,,,883.92,6073.83,,,,,,,,13.457924582,,,,,,,1021.4277287075732,35685.00498499115,,,,,,,,,14218.717005622364,,,,,,,4.32562,212.0398,,,,,,,,,0.06370907416800001,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1467,MISSISSIPPI,PANOLA,,,,,426.71999999999997,3722.67,,,,,,,,,45.806330458000005,,,,,,,434.34,3875.06,,,,,,,,48.028740022,,,,,,,486.1210408703561,21500.85732009359,,,,,,,,,40628.76741340383,,,,,,,4.2291,204.638,,,,,,,,,0.05000421519,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1468,MISSISSIPPI,PEARL RIVER,,,,,27.177999999999997,,,,,,,,,,0.8642703860000001,,,,,,,27.939999999999998,,,,,,,,,0.8642703860000001,,,,,,,28.173121460523674,,,,,,,,,,721.7485628329223,,,,,,,3.8480999999999996,,,,,,,,,,0.047041002438,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1471,MISSISSIPPI,PONTOTOC,,,,,,,,,,,,,,,30.372930707999995,,,,,,,,,,,,,,,,30.372930707999995,,,,,,,,,,,,,,,,,25112.52490156497,,,,,,,,,,,,,,,,,0.046670600843999994,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1472,MISSISSIPPI,PRENTISS,,,,,76.2,,,,,,,,,,23.088366026,,,,,,,88.89999999999999,,,,,,,,,23.335300422,,,,,,,72.1273621598848,,,,,,,,,,18651.929151862038,,,,,,,3.51282,,,,,,,,,,0.045559396062,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1473,MISSISSIPPI,QUITMAN,,,,,383.53999999999996,4506.39,,,,,,,220.44474,,109.021535834,,81.93220000000001,,,,,439.41999999999996,5007.1,,,,,,263.0822,,121.738657228,,103.436,,,,,445.7992384098904,27726.478693374418,,,,,,,15516.644782102607,,92854.16903861752,,5984.223448336711,,,,,4.31546,218.1354,,,,,,,318.87377,,0.048028740022,,1.9162880000000002,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1474,MISSISSIPPI,RANKIN,,,,,40.64,,,,,,,,,,9.3588136084,,,,,,,43.18,,,,,,,,,9.383507048,,,,,,,42.40741293255877,,,,,,,,,,10704.585426286036,,,,,,,3.8735,,,,,,,,,,0.064449877356,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1475,MISSISSIPPI,SCOTT,,,,,,,,,,,,,,,7.741393314600001,,,,,,,,,,,,,,,,7.901900672,,,,,,,,,,,,,,,,,8839.392511099835,,,,,,,,,,,,,,,,,0.064449877356,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1476,MISSISSIPPI,SHARKEY,,,,,784.86,,,,,,,,,,107.910331052,,75.6716,,,,,789.9399999999999,,,,,,,,,108.157265448,,78.938,,,,,1054.6236953883877,,,,,,,,,,144647.06216175907,,5363.2191282262975,,,,,4.98856,,,,,,,,,,0.07556192517600001,,1.859126,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1480,MISSISSIPPI,SUNFLOWER,,,,,1231.8999999999999,890.393,,,,,,,,,303.72930707999996,,26.9478,,,,,1305.56,1023.19,,,,,,,,308.05065901,,117.046,,,,,1679.0902309075832,6103.676212360897,,,,,,,,,412964.52413477725,,2063.427990912328,,,,,5.059679999999999,242.9532,,,,,,,,,0.076673129958,,2.008836,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1481,MISSISSIPPI,TALLAHATCHIE,,,,,883.92,4288.6900000000005,,,,,,,,,131.862967464,,,,,,,990.5999999999999,4811.17,,,,,,,,140.75260572000002,,,,,,,1031.8557810680386,27790.660357016488,,,,,,,,,165704.81985639752,,,,,,,4.33324,229.67350000000002,,,,,,,,,0.07087017165199999,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1482,MISSISSIPPI,TATE,,,,,210.82,,,,,,,,,,27.780119550000002,,58.523,,,,,215.89999999999998,,,,,,,,,27.903586748,,59.884,,,,,241.2356112720966,,,,,,,,,,28896.974294696403,,4177.665426197326,,,,,4.246879999999999,,,,,,,,,,0.058646919049999996,,1.872736,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1483,MISSISSIPPI,TIPPAH,,,,,81.28,,,,,,,,,,16.174202938,,,,,,,86.36,,,,,,,,,16.174202938,,,,,,,79.42699881221048,,,,,,,,,,15543.274293218365,,,,,,,3.62712,,,,,,,,,,0.05420209992200001,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1485,MISSISSIPPI,TUNICA,,,,,,6944.63,,,,,,,1102.2237,,130.87522988,,100.714,,,,,,6988.17,,,,,,1115.8313999999998,,131.49256587,,108.88000000000001,,,,,,46210.7978222907,,,,,,,84008.7586973656,,142403.42430725973,,7452.05184132496,,,,,,235.7691,,,,,,,345.18199,,0.061363197406,,1.9435080000000002,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1486,MISSISSIPPI,UNION,,,,,78.994,,,,,,,,,,28.397455539999996,,,,,,,83.82,,,,,,,,,28.520922738,,,,,,,87.42183895523387,,,,,,,,,,26545.209314679007,,,,,,,4.10718,,,,,,,,,,0.052720493546,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1487,MISSISSIPPI,WALTHALL,,,,,27.939999999999998,,,,,,,,,,1.419872777,,,,,,,43.18,,,,,,,,,1.85200797,,,,,,,27.078175962674823,,,,,,,,,,1221.8365183538608,,,,,,,3.59664,,,,,,,,,,0.04852260881399999,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1488,MISSISSIPPI,WARREN,,,,,,,,,,,,,,,24.199570808,,,,,,,,,,,,,,,,24.446505203999997,,,,,,,,,,,,,,,,,28356.338667106196,,,,,,,,,,,,,,,,,0.06605495093,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1489,MISSISSIPPI,WASHINGTON,,,,,1435.1,1530.431,,,,,,,,,285.20922738,,,,,,,1452.8799999999999,1610.98,,,,,,,,285.82656337,,,,,,,1916.8498247261912,10269.066182731267,,,,,,,,,389663.1285856395,,,,,,,4.95808,237.7284,,,,,,,,,0.077043531552,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1491,MISSISSIPPI,WEBSTER,,,,,110.23599999999999,1132.04,,,,,,,,,4.568286326,,,,,,,114.3,1132.04,,,,,,,,4.691753524,,,,,,,125.13662832558326,6867.438009701534,,,,,,,,,4730.561741414285,,,,,,,4.21386,215.0876,,,,,,,,,0.058399984653999995,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1494,MISSISSIPPI,YALOBUSHA,,,,,77.47,,,,,,,,,,6.7166155712,,,,,,,78.74,,,,,,,,,7.161097484,,,,,,,94.72147560755954,,,,,,,,,,7163.422065570202,,,,,,,4.53898,,,,,,,,,,0.060128525426,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1495,MISSISSIPPI,YAZOO,,,,,985.52,5050.64,,,,,,,,,78.154736334,,118.67920000000001,,,,,990.5999999999999,5094.18,,,,,,,,78.772072324,,122.49000000000001,,,,,1212.4348877767623,34658.09836671802,,,,,,,,,93611.0589172438,,7988.373754147591,,,,,4.5669200000000005,243.17090000000002,,,,,,,,,0.067536557306,,1.7665780000000002,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1496,MISSOURI,ADAIR,,,,,581.66,,,,,,,,,,55.683706298000004,,,,,,,607.06,,,,,,,,,55.807173496,,,,,,,674.6949877221032,,,,,,,,,,58388.64777974203,,,,,,,4.3053,,,,,,,,,,0.059140787842000005,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1497,MISSOURI,ANDREW,,,,,,,,,,,,,,,,,25.0424,,,,,,,,,,,,,,,,29.942,,,,,,,,,,,,,,,,,1894.0631763367608,,,,,,,,,,,,,,,,,1.9843380000000002,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1498,MISSOURI,ATCHISON,,,,,3238.5,,,,,,,,,,159.766554212,,,,,,,3378.2,,,,,,,,,159.89002141,,,,,,,4675.938678432628,,,,,,,,,,214767.50306020852,,,,,,,5.3594,,,,,,,,,,0.07580885957200001,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1499,MISSOURI,AUDRAIN,,,,,,,,,,,,,,,,,498.12600000000003,,,,,,,,,,,,,,,,593.3960000000001,,,,,,,,,,,,,,,,,34804.46939527908,,,,,,,,,,,,,,,,,1.8346280000000001,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1500,MISSOURI,BARRY,,,,,109.728,,,,,,,,,,7.247524522600001,,,,,,,114.3,,,,,,,,,7.284564682000001,,,,,,,109.66835065755977,,,,,,,,,,4919.784211070855,,,,,,,3.71094,,,,,,,,,,0.03827483138,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,1501,MISSOURI,BARTON,,,,,1478.28,,,,,,,,,,112.23168298200001,,1129.63,,,,,1546.86,,,,,,,,,112.97248617000001,,1366.444,,,,,1810.1360889040968,,,,,,,,,,101963.87936351246,,85642.1412370452,,,,,4.5466,,,,,,,,,,0.051238887170000004,,1.989782,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
